https://www.youtube.com/watch?v=Y8eoCKtQAA8,Kyb,Fleet,Pikmon,Clairen,Reign 12,Losers Finals,2024-05-19 10:15:02+00:00
https://www.youtube.com/watch?v=GKWUh_Myz_g,Mystery Sol,Fleet,Pikmon,Clairen,Reign 12,Grand Finals,2024-05-19 10:30:07+00:00
https://www.youtube.com/watch?v=2F11ztF1DaI,firmiggio,Maypul,lilie,Maypul,Needles to Say 2,Winners Semis,2024-07-08 13:41:03+00:00
https://www.youtube.com/watch?v=SyVanHj6SXI,Lonke,Ranno,firmiggio,Maypul,Needles to Say 2,Winners Final,2024-07-08 13:41:14+00:00
https://www.youtube.com/watch?v=VULuv9Icb6g,lilie,Maypul,Solid,Zetterburn,Needles to Say 2,Losers Semis,2024-07-08 13:41:26+00:00
https://www.youtube.com/watch?v=idL3oFVVzdE,lilie,Maypul,firmiggio,Maypul,Needles to Say 2,Losers Final,2024-07-08 13:41:48+00:00
https://www.youtube.com/watch?v=LsFVDxt4joo,Lilie,Maypul,Lonke,Ranno,Needles to Say 2,Grand Final,2024-07-08 13:42:00+00:00
https://www.youtube.com/watch?v=r5RUOutItgU,Ant,Fleet,Seth,Ranno,Supernova 2024,,2024-08-10 15:21:44+00:00
https://www.youtube.com/watch?v=VP1wIySjb4Q,Sinbad,Maypul,CakeAssault,Fleet,Supernova 2024,,2024-08-10 15:23:44+00:00
https://www.youtube.com/watch?v=9yJvazXdhIg,Skyjay,Fleet,Codek,Ranno,Supernova 2024,,2024-08-10 15:25:47+00:00
https://www.youtube.com/watch?v=4rbzGPxSnEw,XYK,Zetterburn,Anchor,Ranno,Supernova 2024,,2024-08-10 16:31:49+00:00
https://www.youtube.com/watch?v=yMTr9F1N7bo,RiDEL Castro,Loxodont,Stango,Zetterburn,Supernova 2024,,2024-08-10 16:40:58+00:00
https://www.youtube.com/watch?v=oKC_xM9BMVw,RiDEL Castro,Loxodont,MkLeo,Fleet,Supernova 2024,,2024-08-10 16:42:02+00:00
https://www.youtube.com/watch?v=fq5IQlyIVEQ,Lord Bagel,Loxodont,Lucius,Ranno,Supernova 2024,,2024-08-10 16:42:44+00:00
https://www.youtube.com/watch?v=CttD9abDAuk,Skyjay,Fleet,ZeeBee,Kragg,Supernova 2024 Winners Quarters,,2024-08-10 16:59:15+00:00
https://www.youtube.com/watch?v=M15mTTZkXmo,SolarBeam,Loxodont,CakeAssault,Fleet,Supernova 2024 Winners Quarters,,2024-08-10 17:00:33+00:00
https://www.youtube.com/watch?v=KCXFCfqLL7w,Switch,Maypul,Stango,Zetterburn,Supernova 2024 Winners Semis,,2024-08-10 17:29:36+00:00
https://www.youtube.com/watch?v=EEOb1xmiNRo,Ant,Fleet,Codek,Ranno,Supernova 2024 Top 8,,2024-08-10 18:32:01+00:00
https://www.youtube.com/watch?v=aUjO6fAKcZA,Zeebee,Kragg,CakeAssault,Fleet,Supernova 2024 Winners Semis,,2024-08-10 18:36:37+00:00
https://www.youtube.com/watch?v=_n_9oIQTpJ0,Ant,Fleet,ZeeBee,Kragg,Supernova 2024 Losers Quarters,,2024-08-10 18:40:06+00:00
https://www.youtube.com/watch?v=elgaJ2UR_3U,Stango,Clairen,CakeAssault,Fleet,Supernova 2024 Winners Finals,,2024-08-11 19:21:01+00:00
https://www.youtube.com/watch?v=Kv_Ktbpgohs,Stango,Zetterburn,ZeeBee,Kragg,Supernova 2024 Losers Finals,,2024-08-11 19:22:54+00:00
https://www.youtube.com/watch?v=pyWEkuL2EAw,Stango,Clairen,CakeAssault,Fleet,Supernova 2024 GRAND FINALS,,2024-08-11 19:24:52+00:00
https://www.youtube.com/watch?v=3ehzX_B8uvU,malk,Kragg,elkiies,Maypul,Hitfall 3,,2024-09-07 05:54:04+00:00
https://www.youtube.com/watch?v=sXg-sOdpDHE,MSB,Kragg,TAILSEP,Wrastor,Hitfall 3,,2024-09-07 05:54:08+00:00
https://www.youtube.com/watch?v=L0dJpcdAtKY,Ulsi,Maypul,TAILSEP,Wrastor,Hitfall 3,,2024-09-07 05:54:12+00:00
https://www.youtube.com/watch?v=GkFfqzbyM1Y,Shadowhawke,Wrastor,T. Richard,Maypul,Hitfall 3 TOP 8,,2024-09-07 05:54:16+00:00
https://www.youtube.com/watch?v=0X0jfFRskRA,elkiies,Maypul,TAILSEP,Wrastor,Hitfall 3 TOP 8,,2024-09-07 05:54:21+00:00
https://www.youtube.com/watch?v=ASUpBjwTb7g,HealsGood,Clairen,Lucius,Ranno,Hitfall 3 TOP 8,,2024-09-07 05:54:24+00:00
https://www.youtube.com/watch?v=FekIcFdzEYs,MSB,Kragg,malk,Kragg,Hitfall 3 TOP 8,,2024-09-07 05:54:28+00:00
https://www.youtube.com/watch?v=XU87OSdNtLs,HealsGood,Clairen,elkiies,Maypul,Hitfall 3 TOP 8,,2024-09-07 05:54:31+00:00
https://www.youtube.com/watch?v=67tY_ZltlvI,T. Richard,Maypul,MSB,Kragg,Hitfall 3 TOP 8,,2024-09-07 05:54:35+00:00
https://www.youtube.com/watch?v=-jGaT2CwIKE,Lucius,Ranno,malk,Kragg,Hitfall 3 WINNERS FINALS,,2024-09-07 05:54:40+00:00
https://www.youtube.com/watch?v=30bCkq1YihI,HealsGood,Clairen,MSB,Kragg,Hitfall 3 LOSERS SEMIS,,2024-09-07 05:54:43+00:00
https://www.youtube.com/watch?v=LSLMA-udhqs,Seggo,Maypul,Boiko,Clairen,Riptide 2024 Rivals 2,,2024-09-07 17:06:07+00:00
https://www.youtube.com/watch?v=RcmXbdfyHhM,TAILSEP,Wrastor,Rongunshu,Clairen,Riptide 2024 Rivals 2,,2024-09-07 21:22:33+00:00
https://www.youtube.com/watch?v=5uJTeT1J5QI,Rongunshu,Clairen,Marlon,Wrastor,Riptide 2024 Rivals 2 Top 48,,2024-09-07 23:31:02+00:00
https://www.youtube.com/watch?v=nnA4m8y0c00,NVR | Soulrifle211,Loxodont,Boiko,Clairen,Riptide 2024 Rivals 2 Top 8,,2024-09-07 23:52:22+00:00
https://www.youtube.com/watch?v=o006bbUlF0E,NE | Zeebee,Kragg,Marlon,Wrastor,Riptide 2024 Rivals 2 Top 8,,2024-09-08 00:17:56+00:00
https://www.youtube.com/watch?v=djwGBI2qFR0,CakeAssault,Fleet,VIBE | omar,Loxodont,Riptide 2024 Rivals 2 Top 8,,2024-09-08 00:36:48+00:00
https://www.youtube.com/watch?v=hkbJeqBF9cQ,CakeAssault,Fleet,NVR | Soulrifle211,Loxodont,Riptide 2024 Rivals 2 Top 8,,2024-09-08 01:06:30+00:00
https://www.youtube.com/watch?v=YkAZEUkQpz0,NE | Zeebee,Kragg,CakeAssault,Fleet,Riptide 2024 Rivals 2 Top 8,,2024-09-08 01:47:45+00:00
https://www.youtube.com/watch?v=7_M2G4R40JU,Kellyy,Fleet,MaNa,Kragg,Reads by the River #30,Winners Final,2024-10-04 18:32:13+00:00
https://www.youtube.com/watch?v=cUQW66Ni5vA,Watherum,Ranno,Crowbar,Zetterburn,Immortal Fight Night 198 Wnrs R1,,2024-10-18 18:03:50+00:00
https://www.youtube.com/watch?v=DTRq8QlqV8Q,mars,Clairen,Reaper,Clairen,Immortal Fight Night 198 Wnrs Semis,,2024-10-18 18:07:12+00:00
https://www.youtube.com/watch?v=f80MpfgadMY,Average Alex,Forsburn,Watherum,Ranno,Immortal Fight Night 198 Wnrs Semis,,2024-10-18 18:07:52+00:00
https://www.youtube.com/watch?v=lfpQ2LgvPGc,Average Alex,Forsburn,Reaper,Clairen,Immortal Fight Night 198 Wnrs Final,,2024-10-18 18:08:31+00:00
https://www.youtube.com/watch?v=Pxvy-OPp-TQ,mars,Clairen,Crowbar,Zetterburn,Immortal Fight Night 198 Lsrs Qrts,,2024-10-18 18:09:03+00:00
https://www.youtube.com/watch?v=oqhzQsVALy0,Watherum,Ranno,mars,Clairen,Immortal Fight Night 198 Lsrs Semi,,2024-10-18 18:11:45+00:00
https://www.youtube.com/watch?v=vXdvmQjxteU,Reaper,Clairen,Watherum,Ranno,Immortal Fight Night 198 Lsrs Final,,2024-10-18 18:12:11+00:00
https://www.youtube.com/watch?v=Z5eyQxVAzQI,Average Alex,Forsburn,Reaper,Clairen,Immortal Fight Night 198 Grand Finals,,2024-10-18 18:13:17+00:00
https://www.youtube.com/watch?v=k4Jdf-5Bry4,Chag,Maypul,Kata,Loxodont,First Attack 2024 WINNERS FINALS,,2024-10-21 19:27:53+00:00
https://www.youtube.com/watch?v=R5qtVzv2dMs,Grim,Fleet,Jules,Orcane,First Attack 2024 LOSERS SEMIS,,2024-10-21 19:27:57+00:00
https://www.youtube.com/watch?v=nuPo61nuccg,Kata,Loxodont,Jules,Orcane,First Attack 2024 LOSERS FINALS,,2024-10-21 19:28:00+00:00
https://www.youtube.com/watch?v=td-t44mKqcA,Pool,Maypul,BlackAce,Fleet,Reset The Bracket,Pools,2024-10-21 23:50:47+00:00
https://www.youtube.com/watch?v=8ZxduyFnfa8,Artik,Zetterburn,BlackAce,Fleet,Reset The Bracket,Pools,2024-10-22 00:08:41+00:00
https://www.youtube.com/watch?v=28_f6tvD9GE,Fruits,Ranno,Bluegx122,Clairen,Reset The Bracket,Pools,2024-10-22 00:10:35+00:00
