https://www.youtube.com/watch?v=HGwFM_SSFOQ,Jeebz,Zetterburn,CCuppy,Orcane,Losers' Finals,Ladera Fights 4,2026-05-03 17:44:27+00:00
https://www.youtube.com/watch?v=0FcQhqcJL4M,JrDan,Kragg,Jeebz,Zetterburn,Winners' Finals,Ladera Fights 4,2026-05-03 17:43:31+00:00
https://www.youtube.com/watch?v=dudn6OzJSXg,CCuppy,Orcane,Brilliant,Galvan,Losers' Semis,Ladera Fights 4,2026-05-03 17:42:33+00:00
https://www.youtube.com/watch?v=gim1iRLHHlk,CCuppy,Orcane,SkyGuy,Olympia,Losers' Quarters,Ladera Fights 4,2026-05-03 17:41:27+00:00
https://www.youtube.com/watch?v=rLipi98BuOY,Jeebz,Zetterburn,CCuppy,Orcane,Winners' Semis,Ladera Heights 4,2026-05-03 17:40:20+00:00
https://www.youtube.com/watch?v=ch1kDvKdFNg,JrDan,Kragg,Skyguy,Olympia,Winners' Quarters,Ladera Fights 4,2026-05-03 17:38:42+00:00
https://www.youtube.com/watch?v=zv72lom-EG0,CCuppy,Orcane,Brilliant,Galvan,Winners' Quarters,Ladera Fights 4,2026-05-03 17:37:10+00:00
